,Now,Title,View,Coment,Like,Subscriber
211,2020-05-01 16:52,"[라지엘] 100퍼 수동 모바일 게임! ""역시 RPG는 컨트롤 맛이 있어야지!"" 라지엘 만렙 컨텐츠 체험기",4191,49,103,322000
212,2020-05-01 16:53,야! 너두 인싸? 야! 나두! │ KARD의 인싸게임😆 │ KARD,14694,212,2800,2700000
213,2020-05-01 16:53,밸런스 게임+텔레파시 게임하며 클라우드 슬라임과 세상 쫀득 슬라임 대결ㅋㅋ │ 하루아루TV,36177,324,1000,257000
214,2020-05-01 16:53,SECRET vs LIQUID - GAME OF THE DAY - WePlay! Pushka League DOTA 2,122685,309,869,916000
215,2020-05-01 16:53,그림체부터 병맛게임 ㅋㅋㅋ :: 두퍼스드랍,11757,58,369,526000
216,2020-05-01 16:54,새 판게임 4개! 과연 똑같은 자리에 전부 1등이 나올까?? 특별한 뽑기 실험(?)을 해봤습니다~!! [키쩡] #401,1850,48,87,40600
217,2020-05-01 16:54,[드마데] 스팀에도 나온 키보드(or패드) 박살내는 미친 게임 짧은 후기와 팁들 (드래곤 마크 포 데스 ver 3.0.~),5133,17,71,53900
218,2020-05-01 16:54,ONE-LEGGED GAME OF FLIP!,5736,70,857,21900
219,2020-05-01 16:54,게임시작부터 3대3싸움 열리는 정글케어판 야스오VS조이(League of legends Korea Challenger Yasuo !),18171,51,297,161000
220,2020-05-01 16:55,High Kill Solo Squads Game Full Gameplay Season 2 (Fortnite Ps4 Controller),44794,250,1800,194000
221,2020-05-01 16:55,This Situation made 99% players LOSE this Game of 8 Ball Pool - Level Max of Bright Diamond Cue,29966,144,2000,301000
222,2020-05-01 16:55,Kritika Online: End Game Fun & New Class - The Blader,32054,185,1300,498000
223,2020-05-01 16:55,넷마블 [이문주] 모바일 게임 밸런스가 있다고?,27391,19,261,85900
224,2020-05-01 16:55,5월 PS Plus 무료 게임 및 Game Week 세일 한국어 추천 게임 | The Best Deals of PS4 Games,567,3,11,1240
225,2020-05-01 16:56,RANDOM Parkour Board Game For LOOT (Fortnite),1484897,8311,160000,13800000
226,2020-05-01 16:56,커플이 절대절대 하면 안되는 게임 1위 l 화니볼,1153,24,95,7900
227,2020-05-01 16:56,대환장 난리부르스 협동게임 슈퍼버니맨 플레이!,16477,148,1400,239000
228,2020-05-01 16:57,[게임] 건강해지는 꼬부기아빠의 링피트! 11일차!,5156,15,202,18500
229,2020-05-01 16:57,나루토 작가도 인정한 원작 초월게임 나루티밋스톰4 | 띵작을 찾아서,417,7,16,30000
230,2020-05-01 16:57,이동키 공격키 바꿔서게임해봤습니다 ㅋㅋㅋ개꿀잼[브롤스타즈 Brawl Stars][사랑],1180,31,52,5290
231,2020-05-01 16:58,"GAME 5 / 5월의 따끈따끈한 신작 게임 5개. '맨이터, 숨은 보석일까?' 2020.5 Vol.19",6620,44,251,121000
232,2020-05-01 16:58,레전드 오브 룬테라 - 신규 게임플레이 티저 | 30초 미리보기,7529,35,95,19300
233,2020-05-01 16:58,My Dog Tries Quarantine Brain Game,162057,1577,15000,1850000
234,2020-05-01 16:58,로또 909회 목요일자동 15장(75게임),5048,1,175,37000
235,2020-05-01 16:59,재미나는 차잡는 묘수【 기본수 장기 】,4320,9,73,25100
236,2020-05-01 17:00,THIS IS THE UNO CARD THAT CHANGES THE GAME!,134846,421,10000,3490000
237,2020-05-01 17:00,게임 뛰다가 고프로 잃어버릴 뻔한 게임,251,11,19,2520
238,2020-05-01 17:00,Best of Game Grumps (April 2020),14340,78,726,45100
239,2020-05-01 17:01,I GOT VIP..... AGAIN !!! || Jurassic World - The Game - Ep 447 HD,70110,1214,4800,2680000
240,2020-05-01 17:01,"I broke a game by getting 30,000+ players to join at the same time",55490,743,4500,569000
241,2020-05-01 17:01,The GMTK Game Jam Returns for 2020!,38131,259,3700,824000
242,2020-05-01 17:01,"역대급 신작 가뭄, 이런 게임은 어때요?",188,0,4,143000
243,2020-05-01 17:01,they FOUND a NEW UNDER BED GLITCH in MODERN WARFARE!! HIDE N SEEK ON MODERN WARFARE,76605,749,5500,1670000
244,2020-05-01 17:02,RED TOTS KALVIN PHILLIPS HUNT! TOTS SEARCH GAME! - 1ST OWNER RTG #192 - FIFA 20 Ultimate Team,15221,71,680,607000
245,2020-05-01 17:02,[모바일게임] 미로의 빈칸을 모두 색칠해요! 슝슝!,2919,9,38,17800
246,2020-05-01 17:03,노빠꾸 극악난이도 밸런스게임 ㅣ ❌수위조절 실패❌,2112,22,75,57300
247,2020-05-01 17:03,Most Dangerous Game | FULL EPISODE In Landscape Mode| Quibi,3122,12,51,70000
248,2020-05-01 17:03,게임하면서 영상찍어요🔥 D-0 [게임만들면서 소통해요],263,8,8,2780
249,2020-05-03 22:41,테드가 조카랑 같이 게임을 뛰어봤습니다 ㅋㅋ,37220,372,1400,892000
250,2020-05-03 22:42,국산 짝퉁 게임 때문에 일본에게 욕을 먹는다?,46389,433,1000,215000
251,2020-05-03 22:43,사장이가~ 좋아하는~ 킬당 미션! 게임 스타트!,12611,33,155,104000
252,2020-05-03 22:44,오직 증거만으로 범인과 살해 동기를 찾아내는 추리게임!! - (똥)추리노트 #1,25874,144,1100,1750000
253,2020-05-03 22:45,[모바일게임] 졸라맨 + 랜덤 무기로 싸우는 꿀잼게임!,3153,13,104,18000
254,2020-05-03 22:45,[ 스팀게임 할인소식 ] - 2020년 5월 첫째주 주말 스팀할인 게임소식 - ( steam games sales ) / 솔직담백한 리뷰 동영상,1783,20,49,9580
255,2020-05-03 22:46,pusher meme // 게임 au,6705,222,734,13800
256,2020-05-03 22:46,처음 본 사람들은 절대로 이해할 수 없는 게임 / Kids,5410,65,539,57400
257,2020-05-03 22:46,WWE 2K20 'SETH ROLLINS' Special Gameplay ! FAIL GAME LIVE 2K20 Theme Gameplay |,22427,217,2500,30000
258,2020-05-03 22:47,🐷돼지그래니에게 잡히면 게임끝.. 무조건 탈출해야한다!! - 로블록스 피기 Piggy [사이],4322,76,173,67500
259,2020-05-03 22:47,난이도 최강! 3초 목소리만 듣고 유명 유튜버 맞추기게임! [띠미],16137,481,1700,921000
260,2020-05-03 22:47,[하스스톤] 2턴 만에 게임이 끝나는 어썸한 야생전😱 (Hearthstone),56473,175,1100,377000
261,2020-05-03 22:48,게임에서도 괴롭힘받는 내 표정,11474,195,447,14700
262,2020-05-03 22:48,머슬가 97게임 지뢰없이 클리어,21607,232,791,111
263,2020-05-03 22:48,기어코 욕이 나오게 만든 게임 [용감의 점프킹 2화],4911,46,172,20600
264,2020-05-03 22:49,WWE 2K20 'Brock Lesnar' Special Gameplay ! FAIL GAME LIVE 2K20 Theme Gameplay |,13499,42,1800,30000
265,2020-05-03 22:49,롤 제작사가 만든 신작 FPS게임 - 발로란트(옵치+서든?),2384,61,295,1950000
266,2020-05-03 22:50,치과에서 탈출??!! 로블록스 게임하며 치과 탈출! 오늘의 승자는?  꿀잼게임,15847,242,695,698000
267,2020-05-03 22:50,DRAGON CLIFF 방치형 게임!!! 새로운 게임 출발 합니다!! (Dragon cliff - Start New Idle game),88,1,3,1190
268,2020-05-03 22:51,How To Fix Games! (Game Fails #281),144037,201,6600,3550000
269,2020-05-03 22:51,Lockdown! The Game!,37164,563,6500,745000
270,2020-05-03 22:51,원격 조종기를 이용해 탈출하는 신박한 게임! (Manipulation),2850,47,287,545000
271,2020-05-03 22:52,GEARS TACTICS Walkthrough Gameplay Part 1 - INTRO (FULL GAME),113466,722,7700,11400000
272,2020-05-03 22:52,벅스 vs  아야일산 빅게임! 지금!,1968,0,40,36800
273,2020-05-03 22:53,조말롱TV게임채널님의 배그 카배 실시간 생방송  커스텀 시청자 참여방송 시참/소통방송 [배틀그라운드],2254,2,34,4410
274,2020-05-03 22:53,"[예고편] 극장판 듀얼 최종화 ""THE LAST GAME"" [주리온]",17835,748,1100,127000
275,2020-05-03 22:54,케페우스 m 게임리뷰& 팁! 이 게임 재밌을까?,1862,37,29,11300
276,2020-05-03 22:54,game over,2317,83,330,37100
277,2020-05-03 22:55,NEW AREA! Super creepy Season 5 IN GAME Teaser! (Apex Legends),190728,888,6900,365000
278,2020-05-03 22:56,로또 910회 일요일자동 200장(1000게임),1539,3,159,37000
279,2020-05-03 22:56,생훔을 한 게임에 10번 쓰는 갈라 사제..개역겹네 ㅋㅋㅋㅋ [패치의 하스스톤],11008,56,169,20500
280,2020-05-03 22:56,"뮤 아크엔젤은 어떤 게임일까? 레벨 빨리 올리는 법, 장비, 무과금 소과금이 키우는 방법",316,9,7,3190
281,2020-05-03 22:57,롤 초보를 위한 와드 강의!! 단 하나의 와드가 게임을 지배한다?! [롤 교과서 개정판 ep5],10977,65,325,55900
282,2020-05-03 22:57,뮤 아크엔젤 사전예약 소식 - MMORPG / 모바일게임 [사키엘TV],409,3,4,46400
283,2020-05-04 22:44,거지가 누워서 달리는 게임ㅋㅋㅋ진짜 그냥 인생이 날먹인 쉐끼ㅋㅋㅋㅋ : 누워서달리기,3064,145,375,938000
284,2020-05-04 22:44,허위 광고로만 나오던 게임이 진짜 출시했다 : 히어로레스큐 똥갓겜 [테스터훈],53544,76,689,1090000
285,2020-05-04 22:45,바보 두명이 게임하면 생기는 일,11825,176,399,14800
286,2020-05-04 22:45,SCP-087 계단 내려가는 공포게임 재도전! (리메이크 버전/공포게임),4221,119,465,545000
287,2020-05-04 22:45,배고픈 상어 게임 ::헝그리 샤크,22757,170,609,526000
288,2020-05-04 22:45,자 게임을 시작하지 (공포게임),45065,149,1100,325000
289,2020-05-04 22:46,민식이법 게임(스쿨존을뚫어라),2132,24,68,3
290,2020-05-04 22:46,36세 두뇌 풀가동 시키는 게임 - 모바일 인기 게임 3종 - 겜브링(GGAM BRING),38543,389,1200,979000
291,2020-05-04 22:46,"당장 병원 안가면, 게임 접어야 되는 플레티넘 리퍼",22578,152,472,46800
292,2020-05-04 22:46,싸인볼링공이 걸린 최용규 선수와 마지막 게임!!!!,18141,1160,698,39000
293,2020-05-04 22:47,게임하는 도중 이불 깔고 자버린 배그 유튜버 ㅋㅋㅋ,12954,163,568,112000
294,2020-05-04 22:47,아무도 보지 못한 8 개의 게임 엔딩,1395,11,85,162000
295,2020-05-04 22:47,『여러분들은 이런 상황에서 게임이 가능하십니까?』【🔪카트라이더 이중선】,8320,68,177,85700
296,2020-05-04 22:47,※공포주의※ 과금게임 할빠엔 이런 유료게임 하세요! [Zelle: 오컬트 어드벤처],17966,154,526,216000
297,2020-05-04 22:48,로블록스 포탈게임 75로벅스가 전혀 아깝지 않습니다. 재미있는 게임 추천!!,27244,564,621,55100
298,2020-05-04 22:48,기상 버그 때문에 게임 졌습니다..ㅠㅠ [오버워치],17316,187,418,131000
299,2020-05-04 22:48,【 인피쉰이 뽑은 2020년 레전드 게임 BEST 2 】,28589,56,384,241000
300,2020-05-04 22:48,PC 온라인게임순위 TOP20 20년5월1주차 (Weekly Online Game Top 20 in Korea) [사키엘TV],862,5,4,46500
301,2020-05-04 22:49,설정 창 만들었습니다[3D운전게임(운전교실 팬작품)],924,44,50,13400
302,2020-05-04 22:49,게임팩을 꽂아서하는 프레디 공포게임?! 헬피도 나오네? | 트위스티드 리얼리티 리메이크(FFF) - 파트1,711,68,78,16300
303,2020-05-04 22:50,"""스쿨존을 뚫어라""…'민식이법은 무서워' 게임 논란 (2020.05.04/뉴스데스크/MBC)",846,110,65,674000
304,2020-05-04 22:50,리신으로 초반 안풀릴때 상체 게임 하는 방법 [리신vs렉사이],6262,37,66,17200
305,2020-05-04 22:50,이 게임들이 영화로 나온다고?? (그 외 5개 더),4618,74,148,43000
306,2020-05-04 22:51,'민식이법' 희생자 모욕한 모바일 게임 출시 논란 / 연합뉴스 (Yonhapnews),1032,42,9,211000
307,2020-05-04 22:51,"2020년 하반기 기대작 모바일 게임 TOP4 (세븐나이츠 레볼루션,아이온 모바일,블소 모바일,바람의나라:연,디아블로 이모탈)",1783,11,38,31000
308,2020-05-04 22:51,[게임덱후들] 5화 : 감나빗!을 뛰어넘는 가성비냐 버그냐! 엑스컴 키메라 스쿼드 리뷰,680,12,64,198000
309,2020-05-04 22:51,[발로란트]라이엇  FPS 신작 갓게임 한국출시!! 클로즈 베타 참여 하러 가자~,1482,33,19,4770
310,2020-05-04 22:52,"레전드 육성게임,  2013년도 프린세스메이커2 1시간으로 몰아보기 / 대:돌아보기",6864,101,845,1800000
311,2020-05-04 22:52,[병맛게임] 하얀문 - 그녀를 만나지 말았어야 했다. 정신병 걸릴 악몽의 겜 - 1부,386,6,24,60300
312,2020-05-04 22:52,김본능씨와 함께한 다이나믹 수면용 퍼즐게임,57854,462,2500,734000
313,2020-05-04 22:53,'민식이법' 희화화·희생자 모욕 게임 출시 논란 / 연합뉴스TV (YonhapnewsTV),182,12,3,482000
314,2020-05-04 22:53,WWE 2K20 'Brock Lesnar' Special Part 2 Gameplay ! FAIL GAME LIVE 2K20 Theme Gameplay |,14722,167,1900,30300
315,2020-05-04 22:53,Korean balance-game｜커플게임｜벨런스게임｜Nigerian and Korean couple,468,10,62,7860
316,2020-05-04 22:53,"🗑쓰레기통에서 찾은 오피키언? 이무기, 악창귀 게임카드 끝판깨기!",9584,83,247,74900
317,2020-05-04 22:54,마인크래프트 던전스 게임플레이 무비! 새로운 마인크래프트 발매임박! 마인크래프트 던전!,312,4,6,603
318,2020-05-04 22:54,모여봐요 동물의 숲] 파워풀한 액션 게임 15일차 낚시 연습 - 연습하다 잡은 개복치,55,1,2,36700
319,2020-05-04 22:54,미드 파이크로 불리한 게임 역전하는 방법,433,25,16,1820
320,2020-05-04 22:55,[야너보]페이퍼사파리_보드게임_카드게임_Devall,100,1,4,3950
321,2020-05-04 22:55,자동차 게임에는 무조건 시참하는 신짱! Wreckfest,56,0,5,541
322,2020-05-04 22:55,"초보 장기게임, 면상포진장기, 시간초과로 승리하기.장기게임. Watch Play Janggi Game(Korean Chess)",11,0,1,766
323,2020-05-04 22:55,질주본능 남자를 위한 바이크 게임 Moto X3M Bike Race Game 플레이,91,11,10,28
324,2020-05-04 22:56,Squats Challenge |Game Show Aisay Chalay Ga League | Kashmir vs Lahore,7586,26,175,2190000
325,2020-05-04 22:56,엄씨도 반해버린 그 게임 [겟앰프드 하이라이트#12],2064,29,36,2290
326,2020-05-04 22:56,다빈치 게임,22,0,8,506
327,2020-05-04 22:57,The Final | Carlsen vs Nakamura Game 3 | Magnus Carlsen Invitational Final,8650,62,595,62200
328,2020-05-04 22:57,Triple H reflects on the moment he proclaimed himself “The Game”: WWE Untold (WWE Network Exclusiv..,21102,116,680,59200000
329,2020-05-04 22:57,로그의 게임로그]세주아니 스웨인 안좋다구요? vs 침몰덱,30,0,1,141
330,2020-05-04 22:57,"""Feedaboi"" Challenger Kled Main vs 5 Bronze Players (1v5) Insane Game - League of Legends",5590,44,203,250000
331,2020-05-04 22:58,DOTA TAUREN CHIEFTAIN SUPER GAME (RADU PARA STYLE),13039,70,233,156000
332,2020-05-04 22:59,Quick Game to Legend | Madame Lazul Series Part 5,6510,12,334,40900
333,2020-05-04 22:59,That time Sega sabotaged their own fighting game for no reason - The Flophouse Files,54058,431,2900,263000
334,2020-05-04 22:59,10 Most Powerful Video Game Characters Ever,7768,173,926,1450000
335,2020-05-04 23:00,*URF IS BACK* MY HIGHEST KILL GAME IN HISTORY (AKALI MAIN VS. URF 2020) - League of Legends,37218,162,1600,783000
336,2020-05-04 23:00,"The Division 2 | Talking about PVP, Dark Zone & The Game",10509,107,307,223000
337,2020-05-04 23:00,Prolific Pepega Plays | How to Not Lose a Game With a 21k Gold Lead | 3k Zeus Replay Analysis 7.26b,4241,71,103,33100
338,2020-05-04 23:00,"[악마의게임 EP.10] `20년 5월 3일, 악마의 게임 주사위 던지기 다섯 번째 시간, 과연 결과는?",15,3,4,334
339,2020-05-04 23:01,IT'S JUST A VIDEO GAME! (or is it)- Opinions on the iRacing Indycar Race 'Controversy',28618,668,1400,41500
340,2020-05-04 23:01,😱खतरनाक Driver - Most Dangerous Hacker Like Driver Ever In My Game In Pubg Mobile - Master Teddy,39049,358,5200,117000
341,2020-05-04 23:01,UNLIMITED TIER 3 MYERS END GAME CLENCH CHASE! - Dead by Daylight!,8042,36,371,332000
342,2020-05-04 23:01,STARTING A NEW GAME!!! THIS IS SO COOL!,13465,113,638,501000
343,2020-05-04 23:02,BAD GAME REVIEWS,33780,234,4100,373000
344,2020-05-04 23:02,Max Returns To MKX...LOVE This Game - Mortal Kombat X Online Matches,52637,379,2600,1240000
345,2020-05-04 23:02,Poketuber Plays His FAVOURITE Super Mario Game!,5483,7,495,235000
346,2020-05-04 23:02,The Worst Game I Enjoy?,237585,1997,17000,483000
347,2020-05-04 23:02,Mindframe: The Secret Design - Hidden Object Game,9521,71,678,326000
348,2020-05-04 23:03,THIS Is the HALLOWEEN Game We Need...,5263,90,457,69000
349,2020-05-04 23:05,BaRRaCCuDDa PRO PLAYER ANALYSIS OF SPL GAMES (RENEGADES VS RADIANCE GAME 1),5023,29,176,80500
350,2020-05-04 23:06,Going Over Game Basics | Empyrion Galactic Survival 2020 Gameplay | E02,5827,51,487,278000
351,2020-05-04 23:06,레트로 게임? 실기로 해야 제맛인 이유! - 이박사의 열심게임,417,0,6,20
352,2020-05-04 23:06,My eyes still hurt after this game | Dead by Daylight,64449,465,4100,188000
353,2020-05-04 23:06,PERFECT GAME IN THIS META?! - Hearthstone Battlegrounds,105742,205,3600,963000
354,2020-05-04 23:07,"Virtus.pro vs FlyToMoon, Epic League Prime, bo3, game 1 [Maelstorm & Jam]",12298,12,96,344000
355,2020-05-04 23:07,What a Close Game,37854,364,2500,113000
356,2020-05-04 23:07,월드오브워쉽블리츠 게임중에 힐링이 되는 순간,65,13,6,122
357,2020-05-04 23:07,ARE THEY THROWING THE GAME?! | Backyard Baseball (Funny Moments),5837,70,577,57600
358,2020-05-04 23:08,PEENOISE PLAY SCP CONTAINMENT BREACH - PART 3 | HORROR GAME (TAGALOG),43162,625,4200,137000
359,2020-05-04 23:08,The Midnight Game,1454,55,234,29300
360,2020-05-04 23:08,I Watched 287 of the WORST Game Reviews Ever - Caddicarus,104096,1456,10000,689000
361,2020-05-04 23:09,"PUBG MOBILE | ""20 KILLS"" AMAZING DUO MATCH FUN GAMEPLAY CHICKEN DINNER",183724,283,11000,1160000
362,2020-05-04 23:09,[지구별TV]발파리스 & 롤 & 동물의숲 5월 3일 라이브방송입니다!!!,76,0,11,302
363,2020-05-04 23:09,5/3 핫한 게임 들고 옴 넘 핫해서 리방해야 할지도,2254,5,74,8080
364,2020-05-04 23:09,Game Winning Plays - Rainbow Six Siege,283580,543,13000,1060000
365,2020-05-04 23:09,BEASTCOAST vs THUNDER [Game 4] B05 - GRAN FINAL🏆 - Realms Collide 2020 DOTA 2,16105,151,222,26800
366,2020-05-04 23:10,Game of Thrones Season 7 Pisstake | Episode 2,21081,319,2500,29000
367,2020-05-04 23:20,Kabam Must Have Crashed The Game After Releasing 2018’s Offers,5018,51,215,46400
368,2020-05-04 23:20,Can You Beat This Funny ROBLOX GAME!? (EAT OR DIE),289965,2225,10000,3630000
369,2020-05-04 23:21,Final Fantasy 7 Remake - Amazing End Game Builds for Barret | FF7 Remake Advanced Combat Guide,17690,82,518,116000
370,2020-05-04 23:21,113 Points in One Cash Cup Game | Bugha,346327,1228,25000,238000
371,2020-05-04 23:21,VIDEO GAME COLLECTING - Happy Console Gamer,30412,693,2700,241000
372,2020-05-04 23:21,MOST INSANE MADDEN GAME YOU'LL EVER SEE + DERWIN JAMES TRADE OFFER | SnapBack Sports by Jack,4473,90,413,25100
373,2020-05-04 23:22,DF Retro Play: Super Bubsy - The 'Lost' PC Game Finally Working!,34126,218,1100,874000
374,2020-05-04 23:22,NEW Survival Game Where You're Stuck ON an Island NOT Knowing How To Survive! - Island Tribes Roblox,15310,686,1000,500000
375,2020-05-04 23:22,WHAT WAS THIS ENDING!?!?! THIS ENTIRE GAME WAS NONSTOP ACTION - 21 KILLS!,7677,63,607,32700
376,2020-05-04 23:23,Predator: Hunting Grounds - Preying For A Better Game (Jimpressions),140309,892,7300,902000
377,2020-05-05 18:47,'그 게임' 1인칭 모드,5182,139,722,277000
378,2020-05-05 18:47,게임 시작 40초 만에 디바 궁이 차면 벌어지는 일,47938,538,1600,211000
379,2020-05-05 18:48,게임을 가지고 노는 관록의 게이머?.. 프로리그의 확실한 1승 카드가 된 이제동 ㄷㄷ;; 【4:4 프로리그 :: 이제동 VS 임진묵 김명운】,2871,78,313,150000
380,2020-05-05 18:48,엘린 팔아 만든 '배틀그라운드'는 왜 1위 자리를 뺏겼을까?,55029,546,1000,128000
381,2020-05-05 18:50,[롤] 감스트 5m 뒤에서 롤 해봤습니다!! 몽골게임.. LOL,31632,652,3800,1720000
382,2020-05-05 18:51,친구랑 함께 즐기는 게임 [협동 편] (모바일 게임 추천),403,25,44,12900
383,2020-05-05 18:51,[ 상담 치료를 통해 소녀를 구하는 게임 ] - 【 지누 】,9970,109,996,260000
384,2020-05-05 18:51,현실적인 조별과제.. 대학생들 혈압주의!! 😢 (조별과제 게임),2304,57,253,360000
385,2020-05-05 18:53,역대급 중독성의 신비아파트 신작게임 *궁수강림* 얻었습니다... [ 궁수강림 ],4293,136,460,433000
386,2020-05-05 18:53,게임 천재 학생들이 만든 인디게임 TOP5/어린이날엔 어린이가 만든 게임|롤큐 랭크쇼|롤큐플러스 LOLQplus,390,11,37,223000
387,2020-05-05 18:54,'RPG게임'에서 '김치워리어' 직업을 플레이 해봤습니다ㅋㅋ | 초깨비,3683,45,101,403000
388,2020-05-05 18:54,국내 최초!! 육아 밸런스 게임ㅋㅋㅋ,3829,66,542,165000
389,2020-05-05 18:55,어린이날 선물을 담은 DAF트럭 업데이트![3D운전게임(운전교실 팬작품)],1378,67,34,13400
390,2020-05-05 18:55,밸런스 게임 │ 일상 VLOG,31964,130,1400,92900
391,2020-05-05 18:55,서준이 게임전용 다락방을 소개해요! 닌텐도 스위치와 TV까지! 엄마 몰래 게임하기 가능? 룸투어 단독주택 온라인 집들이 Attic Room Tour | 제이제이 패밀리-JJ fam,11594,61,325,32900
392,2020-05-05 18:56,THIS GAME IS TAKING OVER ROBLOX!! (Its REALLY good...) Skyblock,13186,324,876,18700
393,2020-05-05 18:56,토이스타 HK416D 전동화 들고 CQB 필드 게임 뛰기,598,13,37,2540
394,2020-05-05 18:56,레전드 육성게임  2013년도 프린세스메이커2 1시간으로 몰아보기 / 대:돌아보기,60058,246,1700,1800000
395,2020-05-05 18:57,첫 게임 스트리밍! 젤다의 전설,147713,335,6800,661000
396,2020-05-05 18:57,서울에 '고전 게임'이 넘치는 카페가 있다길래 방문해봤습니다.,2562,92,363,233000
397,2020-05-05 18:57,총게임 좋아하시는 분만 보러 오세요  '콜오브듀티 모던워페어',695,3,50,26200
398,2020-05-05 18:57,'스쿨존을 뚫어라'…민식이법 희화화 모바일 게임 '논란' / JTBC 정치부회의,1977,55,23,1320000
399,2020-05-05 18:57,이게 협동게임이냐 씨X ^^ - 토탈 파티 킬,3339,80,369,195000
400,2020-05-05 18:58,신비아파트 신규게임 강림이 궁수로 각성?! / 궁수강림 끝판왕 깨버림! [궁수강림: 6개의 예언],10536,211,1200,307000
401,2020-05-05 18:58,민식이법 게임을 해보았다ㅋㅋㅋㅋㅋ골때리네 이거 | 센터로드 TV,2002,21,67,0
402,2020-05-05 18:58,Rust is a Chaotic game,37714,251,2800,263000
403,2020-05-05 18:58,Siren Head Is Coming For You,1172345,10205,110000,23800000
404,2020-05-05 18:59,【초고퀄 게임할때 들으면 미치는 노래】게임할때 듣기 좋은 브금 - 게이머라면 죽기 전에 들어봐야 할 최고의 게임 - 게임 할때 듣기 좋은 노래 - 게임할때 듣기좋은 신나는 노래음악,1303,31,63,0
405,2020-05-05 18:59,삼국지무장쟁패 이야기 도스게임 게임ASMR GAMEASMR 게임리뷰 게임이야기 인생게임,6514,246,278,10300
406,2020-05-05 18:59,롤 매드무비 브금 🔥 게임할때 듣기 좋은 노래 🔥 [리그오브레전드 초월플레이] #16,678,13,20,36000
407,2020-05-05 19:00,킬 1등시 천개인데..이게 맞냐?! 오디오 터지는 해적단 스쿼드! [깨박이 Battle Ground],47550,59,545,62200
408,2020-05-05 19:00,[공포게임]미안하다 이거보여주려고 어그로 끌었다 흉가체험유튜버 그림자복도에서 지리는거 실화냐?,2456,67,158,26000
409,2020-05-05 19:00,지감낙평으로 게임 터트리기 - 제 5인격/Identity V,1546,12,63,4600
410,2020-05-05 19:01,프리채널 게임 1탄 이마트 특전 「Let's 프리채널」 아이스크림 베리 코디,1008,28,37,16600
411,2020-05-05 19:02,[북한ver.] 왕좌의 게임?! 김정은 다음 후계자는 누구?,1448,2,12,874000
412,2020-05-05 19:02,Star Wars Jedi: Fallen Order just released FREE DLC - New Game Modes Lightsabers Skins & More!,122269,749,6900,227000
413,2020-05-05 19:03,[RPD] KPOP RANDOM PLAY DANCE MISSION GAME / 케이팝 랜덤플레이댄스 미션게임,36317,303,3300,489000
414,2020-05-05 19:03,FIRST GAME PLAYING AS PREDATOR in PREDATOR HUNTING GROUNDS Walkthrough Gameplay Part 4,93442,635,7800,11400000
415,2020-05-05 19:03,[제5인격]도세율님과의 일반게임! [도세율&슭곰],671,65,120,1890
416,2020-05-05 19:03,정어리가 몸에 좋아서 대통령 탄핵하러 떠나는 게임 [디스가이아4 리턴],4105,53,156,207000
417,2020-05-05 19:04,They Added A TEMPLAR To The Game!? | Paladins,42371,296,4100,1740000
418,2020-05-05 19:04,PUBG MOBILE LIVE || WITH HIND GAMING 🔥,188245,13,17000,1200000
419,2020-05-05 19:04,[L.O.Λ.E STO:RE] 예능 VER. 팀워크 미션 비하인드! (Teamwork Game Behind),10065,168,2200,1210000
420,2020-05-05 19:04,Totally Reliable Delivery Service | Funniest Game Ever#2,140730,299,13000,3090000
421,2020-05-05 19:05,뉴초코하나 [12화] 게임영상,353,10,26,2830
422,2020-05-05 19:05,[1탄]나도 한다 밸런스게임. 3cm..? 여기까지 하실께요│입운동★Talk│K짱│Kzzang│,4537,39,304,171000
423,2020-05-05 19:05,[김종배의 시선집중] “민식이법 게임? 2차 가해나 마찬가지. 부모 고통은 계속돼” - 정경일 (변호사),2263,90,132,232000
424,2020-05-05 19:06,프리채널 게임 1탄 「반짝이는 프리채널 월드」 WITH 에스코트 블루 코디,272,18,33,16600
425,2020-05-05 19:06,xcom2 😍 세상을 지키는 게임 . 메이플 먼치,1709,0,47,101000
426,2020-05-05 19:06,T1 VS NEON ESPORTS - WHAT A GAME !!! - Hephaestus Cup,21304,116,176,32700
427,2020-05-05 19:07,롤토체스 시청자 참여 게임3 풀버전 영상 다시보기【카이카이X라이엇 프로젝트3】,113,10,7,4450
428,2020-05-05 19:08,Eng)게이커플 술과 함께하는 방송 1주년 게임모음,3234,24,174,53600
429,2020-05-05 19:08,DAY 56 - THE HARDEST CHALLENGER GAME I'VE EVER PLAYED... (ft. Sneaky),26911,49,991,636000
430,2020-05-05 19:08,7일에 공개되는 차세대 콘솔 게임 플레이 화면 그리고 해외에서 심각한 상황에 처한 갤럭시 S20,5067,50,178,64700
431,2020-05-05 19:09,[T:TIME] TXT's Dance Game Competition - TXT (투모로우바이투게더),209895,3823,50000,3680000
432,2020-05-05 19:09,Helicopter Escape - Scary Hospital Horror Game | Shiva and Kanzo Gameplay,57480,415,5500,387000
433,2020-05-05 19:09,PUBG MOBILE | INTENSE BRIDGE FIGHT DUO MATCH CHICKEN DINNER,104856,336,12000,1160000
434,2020-05-05 19:11,[생방]낚시꾼의 낚시게임 #1 시골집 연못,166,1,6,3270
435,2020-05-05 19:11,민주주의 때문에 게임에서 더이상 중국인을 볼 수 없게 된다?!,311,6,18,6400
